destination,year,month,month_name,avg_temp_c,total_rainfall_mm,rainy_days,avg_humidity_pct,sunshine_hours,weather_suitability_score,season,is_peak_national,is_best_period_for_dest,holiday_count,holiday_factor,tourism_event_score,event_attractiveness,ref_crowd_ratio,ref_crowd_level,travel_suitability_score,suitability_label,dest_type,climate_zone,elevation_m,avg_stay_days,accessibility_score,weather_component,season_component,event_component,holiday_component,access_component,weather_verdict,rain_risk,comfort_index,festival_name,best_activities,packing_advice,things_to_note,sea_condition,recommendation_summary
Arugam Bay,2015,12,December,25.5,372.2,15,84.9,6.7,0.6102,dry_season,1,0,2,0.6667,0,0.0,0.467,MEDIUM,0.4513,GOOD,beach,coastal_east,2,10,0.5,0.2746,0.06,0.0,0.0667,0.05,Poor,Very High,82.6,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",December is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2016,1,January,26.2,271.4,17,77.7,7.1,0.7082,dry_season,1,0,1,0.3333,0,0.0,0.533,MEDIUM,0.462,GOOD,beach,coastal_east,2,10,0.5,0.3187,0.06,0.0,0.0333,0.05,Poor,High,89.2,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",January is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2016,2,February,25.9,138.6,9,72.3,7.8,0.841,dry_season,1,0,1,0.3333,0,0.0,0.434,MEDIUM,0.5218,GOOD,beach,coastal_east,2,10,0.5,0.3784,0.06,0.0,0.0333,0.05,Good,Moderate,93.9,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,"Rough, caution advised",February is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2016,3,March,26.8,78.3,5,72.9,8.8,0.9157,dry_season,1,0,0,0.0,0,0.0,0.4615,MEDIUM,0.5221,GOOD,beach,coastal_east,2,10,0.5,0.4121,0.06,0.0,0.0,0.05,Excellent,Low,91.3,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,"Rough, caution advised",March is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2016,4,April,28.1,56.7,4,69.5,8.8,0.9349,dry_season,1,1,3,1.0,0,0.0,0.4945,MEDIUM,0.7707,BEST,beach,coastal_east,2,10,0.5,0.4207,0.2,0.0,0.1,0.05,Excellent,Low,90.1,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,Calm and swimmable,April is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2016,5,May,28.8,49.5,3,68.5,9.6,0.956,southwest_monsoon,0,1,1,0.3333,0,0.0,0.2605,LOW,0.7135,BEST,beach,coastal_east,2,10,0.5,0.4302,0.2,0.0,0.0333,0.05,Excellent,Low,88.8,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,Calm and swimmable,May is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2016,6,June,28.0,35.4,2,65.0,9.4,0.9664,southwest_monsoon,0,1,0,0.0,2,1.0,0.201,LOW,0.8349,BEST,beach,coastal_east,2,10,0.5,0.4349,0.2,0.15,0.0,0.05,Excellent,Low,94.0,Surf Season Peak,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Surf Season Peak brings vibrant atmosphere but larger crowds,Calm and swimmable,June is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2016,7,July,26.9,33.1,3,65.2,8.8,0.9558,southwest_monsoon,0,1,0,0.0,2,1.0,0.4,MEDIUM,0.8301,BEST,beach,coastal_east,2,10,0.5,0.4301,0.2,0.15,0.0,0.05,Excellent,Low,97.1,Surf Season Peak,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Surf Season Peak brings vibrant atmosphere but larger crowds,Calm and swimmable,July is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2016,8,August,27.7,38.3,3,67.2,8.6,0.947,southwest_monsoon,0,1,0,0.0,2,1.0,0.53,MEDIUM,0.8262,BEST,beach,coastal_east,2,10,0.5,0.4262,0.2,0.15,0.0,0.05,Excellent,Low,93.1,Surf Season Peak,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Surf Season Peak brings vibrant atmosphere but larger crowds,Calm and swimmable,August is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2016,9,September,27.4,71.5,5,68.9,8.4,0.9133,southwest_monsoon,0,1,0,0.0,0,0.0,0.354,LOW,0.661,GOOD,beach,coastal_east,2,10,0.5,0.411,0.2,0.0,0.0,0.05,Excellent,Low,92.7,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,Calm and swimmable,September is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2016,10,October,25.8,245.2,11,73.1,7.9,0.7484,northeast_monsoon,0,1,0,0.0,0,0.0,0.366,LOW,0.5868,GOOD,beach,coastal_east,2,10,0.5,0.3368,0.2,0.0,0.0,0.05,Fair,High,92.9,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",October is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2016,11,November,25.4,358.5,15,77.8,6.6,0.6203,northeast_monsoon,0,0,1,0.3333,0,0.0,0.4415,MEDIUM,0.4225,AVOID,beach,coastal_east,2,10,0.5,0.2791,0.06,0.0,0.0333,0.05,Poor,Very High,88.0,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",November is not ideal for Arugam Bay. Consider visiting during a more favourable period.
Arugam Bay,2016,12,December,25.4,356.3,18,76.4,6.9,0.6286,dry_season,1,0,2,0.6667,0,0.0,0.56,MEDIUM,0.4595,GOOD,beach,coastal_east,2,10,0.5,0.2829,0.06,0.0,0.0667,0.05,Poor,Very High,89.1,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",December is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2017,1,January,26.0,243.4,14,78.9,6.9,0.7289,dry_season,1,0,1,0.3333,0,0.0,0.5145,MEDIUM,0.4713,GOOD,beach,coastal_east,2,10,0.5,0.328,0.06,0.0,0.0333,0.05,Fair,High,88.9,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",January is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2017,2,February,26.5,130.4,7,73.1,7.9,0.8504,dry_season,1,0,1,0.3333,0,0.0,0.428,MEDIUM,0.526,GOOD,beach,coastal_east,2,10,0.5,0.3827,0.06,0.0,0.0333,0.05,Good,Moderate,92.0,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,"Rough, caution advised",February is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2017,3,March,28.4,75.4,5,70.5,9.2,0.9267,dry_season,1,0,0,0.0,0,0.0,0.5525,MEDIUM,0.527,GOOD,beach,coastal_east,2,10,0.5,0.417,0.06,0.0,0.0,0.05,Excellent,Low,88.4,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,"Rough, caution advised",March is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2017,4,April,28.6,58.9,4,70.4,8.3,0.9224,dry_season,1,1,3,1.0,0,0.0,0.6425,MEDIUM,0.7651,BEST,beach,coastal_east,2,10,0.5,0.4151,0.2,0.0,0.1,0.05,Excellent,Low,87.9,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,Calm and swimmable,April is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2017,5,May,29.1,40.7,2,65.1,9.3,0.9596,southwest_monsoon,0,1,1,0.3333,0,0.0,0.2735,LOW,0.7152,BEST,beach,coastal_east,2,10,0.5,0.4318,0.2,0.0,0.0333,0.05,Excellent,Low,90.6,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,Calm and swimmable,May is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2017,6,June,28.2,25.7,1,67.8,8.7,0.9603,southwest_monsoon,0,1,0,0.0,2,1.0,0.258,LOW,0.8321,BEST,beach,coastal_east,2,10,0.5,0.4321,0.2,0.15,0.0,0.05,Excellent,Low,91.2,Surf Season Peak,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Surf Season Peak brings vibrant atmosphere but larger crowds,Calm and swimmable,June is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2017,7,July,27.7,33.1,3,67.6,8.8,0.9558,southwest_monsoon,0,1,0,0.0,2,1.0,0.4795,MEDIUM,0.8301,BEST,beach,coastal_east,2,10,0.5,0.4301,0.2,0.15,0.0,0.05,Excellent,Low,92.8,Surf Season Peak,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Surf Season Peak brings vibrant atmosphere but larger crowds,Calm and swimmable,July is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2017,8,August,28.2,40.2,2,68.9,8.8,0.9495,southwest_monsoon,0,1,0,0.0,2,1.0,0.4305,MEDIUM,0.8273,BEST,beach,coastal_east,2,10,0.5,0.4273,0.2,0.15,0.0,0.05,Excellent,Low,90.3,Surf Season Peak,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Surf Season Peak brings vibrant atmosphere but larger crowds,Calm and swimmable,August is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2017,9,September,27.6,74.9,4,70.1,8.8,0.9187,southwest_monsoon,0,1,0,0.0,0,0.0,0.336,LOW,0.6634,GOOD,beach,coastal_east,2,10,0.5,0.4134,0.2,0.0,0.0,0.05,Excellent,Low,91.1,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,Calm and swimmable,September is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2017,10,October,27.1,240.1,9,74.0,7.4,0.7424,northeast_monsoon,0,1,0,0.0,0,0.0,0.3445,LOW,0.5841,GOOD,beach,coastal_east,2,10,0.5,0.3341,0.2,0.0,0.0,0.05,Fair,High,89.5,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",October is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2017,11,November,25.8,361.5,14,80.9,6.4,0.6134,northeast_monsoon,0,0,1,0.3333,0,0.0,0.4535,MEDIUM,0.4194,AVOID,beach,coastal_east,2,10,0.5,0.276,0.06,0.0,0.0333,0.05,Poor,Very High,86.7,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",November is not ideal for Arugam Bay. Consider visiting during a more favourable period.
Arugam Bay,2017,12,December,25.7,385.5,17,80.8,6.7,0.5984,dry_season,1,0,2,0.6667,0,0.0,0.566,MEDIUM,0.446,AVOID,beach,coastal_east,2,10,0.5,0.2693,0.06,0.0,0.0667,0.05,Poor,Very High,86.5,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",December is not ideal for Arugam Bay. Consider visiting during a more favourable period.
Arugam Bay,2018,1,January,26.1,243.3,12,77.5,6.9,0.729,dry_season,1,0,1,0.3333,0,0.0,0.652,MEDIUM,0.4714,GOOD,beach,coastal_east,2,10,0.5,0.328,0.06,0.0,0.0333,0.05,Fair,High,89.7,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",January is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2018,2,February,26.4,103.4,8,75.7,7.9,0.8744,dry_season,1,0,1,0.3333,0,0.0,0.5495,MEDIUM,0.5368,GOOD,beach,coastal_east,2,10,0.5,0.3935,0.06,0.0,0.0333,0.05,Good,Moderate,90.2,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,"Rough, caution advised",February is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2018,3,March,27.9,65.9,4,70.1,8.1,0.9119,dry_season,1,0,0,0.0,0,0.0,0.5215,MEDIUM,0.5204,GOOD,beach,coastal_east,2,10,0.5,0.4104,0.06,0.0,0.0,0.05,Excellent,Low,90.2,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,"Rough, caution advised",March is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2018,4,April,28.0,65.0,3,70.7,8.8,0.9275,dry_season,1,1,3,1.0,0,0.0,0.696,MEDIUM,0.7674,BEST,beach,coastal_east,2,10,0.5,0.4174,0.2,0.0,0.1,0.05,Excellent,Low,89.4,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,Calm and swimmable,April is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2018,5,May,29.1,39.0,2,64.5,9.0,0.9548,southwest_monsoon,0,1,1,0.3333,0,0.0,0.3435,LOW,0.713,BEST,beach,coastal_east,2,10,0.5,0.4297,0.2,0.0,0.0333,0.05,Excellent,Low,90.7,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,Calm and swimmable,May is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2018,6,June,29.1,25.7,1,67.4,9.3,0.9729,southwest_monsoon,0,1,0,0.0,2,1.0,0.306,LOW,0.8378,BEST,beach,coastal_east,2,10,0.5,0.4378,0.2,0.15,0.0,0.05,Excellent,Low,88.8,Surf Season Peak,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Surf Season Peak brings vibrant atmosphere but larger crowds,Calm and swimmable,June is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2018,7,July,28.4,31.1,2,69.6,8.9,0.9597,southwest_monsoon,0,1,0,0.0,2,1.0,0.525,MEDIUM,0.8319,BEST,beach,coastal_east,2,10,0.5,0.4319,0.2,0.15,0.0,0.05,Excellent,Low,89.1,Surf Season Peak,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Surf Season Peak brings vibrant atmosphere but larger crowds,Calm and swimmable,July is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2018,8,August,27.5,39.9,2,64.5,8.6,0.9456,southwest_monsoon,0,1,0,0.0,2,1.0,0.5405,MEDIUM,0.8255,BEST,beach,coastal_east,2,10,0.5,0.4255,0.2,0.15,0.0,0.05,Excellent,Low,95.5,Surf Season Peak,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Surf Season Peak brings vibrant atmosphere but larger crowds,Calm and swimmable,August is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2018,9,September,27.7,65.2,5,64.4,8.2,0.9147,southwest_monsoon,0,1,0,0.0,0,0.0,0.4015,MEDIUM,0.6616,GOOD,beach,coastal_east,2,10,0.5,0.4116,0.2,0.0,0.0,0.05,Excellent,Low,94.9,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,Calm and swimmable,September is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2018,10,October,27.1,179.9,10,71.9,7.1,0.7896,northeast_monsoon,0,1,0,0.0,0,0.0,0.4165,MEDIUM,0.6053,GOOD,beach,coastal_east,2,10,0.5,0.3553,0.2,0.0,0.0,0.05,Fair,Moderate,91.2,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,Favourable conditions with no major concerns,"Rough, caution advised",October is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2018,11,November,25.8,280.2,14,79.1,6.6,0.6899,northeast_monsoon,0,0,1,0.3333,0,0.0,0.5855,MEDIUM,0.4538,GOOD,beach,coastal_east,2,10,0.5,0.3105,0.06,0.0,0.0333,0.05,Poor,High,88.1,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",November is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2018,12,December,25.2,311.8,13,81.3,6.5,0.6597,dry_season,1,0,2,0.6667,0,0.0,0.674,MEDIUM,0.4735,GOOD,beach,coastal_east,2,10,0.5,0.2969,0.06,0.0,0.0667,0.05,Poor,Very High,84.6,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",December is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2019,1,January,26.3,348.9,16,74.4,7.0,0.6372,dry_season,1,0,1,0.3333,0,0.0,0.5085,MEDIUM,0.4301,AVOID,beach,coastal_east,2,10,0.5,0.2867,0.06,0.0,0.0333,0.05,Poor,Very High,91.6,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Rain jacket or umbrella|Waterproof footwear|Swimwear and beach essentials,"Expect frequent rain showers, plan indoor alternatives","Rough, caution advised",January is not ideal for Arugam Bay. Consider visiting during a more favourable period.
Arugam Bay,2019,2,February,26.7,132.2,9,73.5,7.7,0.8446,dry_season,1,0,1,0.3333,0,0.0,0.4115,MEDIUM,0.5234,GOOD,beach,coastal_east,2,10,0.5,0.3801,0.06,0.0,0.0333,0.05,Good,Moderate,91.1,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,"Rough, caution advised",February is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2019,3,March,27.4,77.6,5,67.9,8.2,0.9037,dry_season,1,0,0,0.0,0,0.0,0.497,MEDIUM,0.5167,GOOD,beach,coastal_east,2,10,0.5,0.4067,0.06,0.0,0.0,0.05,Excellent,Low,93.5,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,"Rough, caution advised",March is a good time to visit Arugam Bay with generally pleasant conditions.
Arugam Bay,2019,4,April,28.2,55.8,4,65.3,9.0,0.9399,dry_season,1,1,3,1.0,0,0.0,0.556,MEDIUM,0.773,BEST,beach,coastal_east,2,10,0.5,0.423,0.2,0.0,0.1,0.05,Excellent,Low,93.2,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,Calm and swimmable,April is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2019,5,May,29.1,40.9,2,70.2,8.6,0.9447,southwest_monsoon,0,1,1,0.3333,0,0.0,0.2965,LOW,0.7084,BEST,beach,coastal_east,2,10,0.5,0.4251,0.2,0.0,0.0333,0.05,Excellent,Low,86.5,,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Favourable conditions with no major concerns,Calm and swimmable,May is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2019,6,June,28.2,29.1,2,66.2,9.0,0.9636,southwest_monsoon,0,1,0,0.0,2,1.0,0.2215,LOW,0.8336,BEST,beach,coastal_east,2,10,0.5,0.4336,0.2,0.15,0.0,0.05,Excellent,Low,92.4,Surf Season Peak,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Surf Season Peak brings vibrant atmosphere but larger crowds,Calm and swimmable,June is one of the best times to visit Arugam Bay. Conditions are highly favourable.
Arugam Bay,2019,7,July,28.3,33.3,3,64.8,8.6,0.9515,southwest_monsoon,0,1,0,0.0,2,1.0,0.49,MEDIUM,0.8282,BEST,beach,coastal_east,2,10,0.5,0.4282,0.2,0.15,0.0,0.05,Excellent,Low,93.1,Surf Season Peak,Surfing|Lagoon safari|Elephant Rock|Yoga retreats,Swimwear and beach essentials,Surf Season Peak brings vibrant atmosphere but larger crowds,Calm and swimmable,July is one of the best times to visit Arugam Bay. Conditions are highly favourable.
